pageid,name,coords,region,quality_score,rating_raw,rating_clean,time_lowhours,time_highhours,distance_mi,num_rappels,longest_raw,longest_rappel_ft,best_season_raw,season_spring,season_summer,season_fall,season_winter,best_season_notes,shuttle_raw,shuttle_minutes,vehicle_raw,vehicle_required
1000,Fallen Angel,"38° 19' 24.60"" N, 110° 32' 32.28"" W",Angel Point,2.6,3A II (<i>v3a1 II</i>),3A II,3.0,5.5,2.9,6,100 ft,100,Any; hot in summer,True,True,True,True,hot in summer,,,,False
991,Bloodhound Canyon,"38° 16' 7.32"" N, 110° 32' 20.76"" W",Beaver Canyon Area,2.6,3A II (<i>v3a1 II</i>),3A II,2.0,3.0,,3,50 ft,50,Any;HOT in Summer,True,True,True,True,hot in summer,,,,False
522,Death Canyon,"38° 3' 42.48"" N, 110° 33' 48.96"" W",The Irish,2.4,3B I (<i>v3a2 I</i>),3B I,1.0,2.0,,2,50 ft,50,Any,True,True,True,True,,0 minutes,0.0,Passenger,False
63564,Casablanca Canyon (South Fork),"37° 58' 55.20"" N, 110° 28' 54.48"" W",Hog Springs,3.0,4A I (<i>v4a1 I</i>),4A I,,,2.6,4,120 ft,120,Year Round,False,False,False,False,,0 minutes,0.0,Passenger,False
1131,Lost Spring Canyon (North Fork),"38° 20' 33.36"" N, 110° 22' 50.88"" W",Ekker Ranch Road,2.7,3A II (<i>v3a1 II</i>),3A II,,,2.0,6,35 ft,35,Spring and Fall,True,False,True,False,,0 minutes,0.0,High Clearance,True
541,Yellow Brick Road,"37° 56' 6.00"" N, 110° 29' 14.64"" W",Trachyte Area,2.7,3B IV (<i>v3a2 IV</i>),3B IV,6.0,8.0,,,,,Spring; Summer; Fall.,True,True,True,False,,,,,False
52067,Shillelagh (West Fork),"38° 1' 58.08"" N, 110° 33' 1.44"" W",The Irish,2.4,3A I (<i>v3a1 I</i>),3A I,2.0,3.0,2.5,3,80 ft,80,Spring and Fall,True,False,True,False,,0 minutes,0.0,,False
718,Clearwater Canyon,"38° 1' 11.28"" N, 110° 9' 28.44"" W",Cedar Mesa,2.8,3A IV R (<i>v5a1 IV</i>),3A IV R,10.0,14.0,14.0,6,200 ft,200,Spring; Fall,True,False,True,False,,0.5 minutes,0.5,High Clearance,True
1013,Sawtooth Canyon,"38° 17' 17.16"" N, 110° 32' 4.92"" W",Beaver Canyon Area,2.3,3A I (<i>v3a1 I</i>),3A I,1.0,2.0,,2,82.021 ft,82,Any;HOT in Summer,True,True,True,True,hot in summer,,,,False
495,Long Canyon,"37° 45' 14.04"" N, 110° 6' 22.68"" W",Cedar Mesa,2.8,3B IV (<i>v3a2 IV</i>),3B IV,10.0,12.0,,4,99 ft,99,Spring; Summer; Fall,True,True,True,False,,,,,False
19753,Scar Tissue,"37° 58' 59.16"" N, 110° 22' 38.64"" W",Cedar Mesa,2.9,2B II (<i>v1a2 II</i>),2B II,2.0,3.0,,,0 ft,0,Any,True,True,True,True,,,,,False
595,Big Bad Ben,"38° 20' 53.16"" N, 110° 30' 59.04"" W",White Roost,2.7,3B III R (<i>v5a2 III</i>),3B III R,5.0,6.0,,,60 ft,60,Spring and Fall,True,False,True,False,,,,,False
1017,Twin Corral Box Canyon,"38° 15' 12.96"" N, 110° 16' 17.40"" W",Hans Flat Road,2.7,2A <i>I</i> (<i>v1a1 I</i>),2A <i>I</i>,1.0,2.0,,0,0 ft,0,Spring;Fall;HOT in Summer,True,True,True,False,hot in summer,,,,False
11032,Alcove Amble Canyon,"37° 56' 25.08"" N, 110° 21' 45.72"" W",Cedar Mesa,2.7,3A <i>II</i> (<i>v3a1 II</i>),3A <i>II</i>,2.0,6.0,,5,131.234 ft,131,All;Hot in Summer,False,True,False,False,hot in summer,,,,False
566,Sams Mesa Box Canyon,"38° 12' 34.92"" N, 110° 16' 31.44"" W",Hans Flat Road,2.5,3A III (<i>v3a1 III</i>),3A III,,,,5,50 ft,50,Any;Winter,True,True,True,True,,0 minutes,0.0,Passenger,False
530,Lucky Charms,"38° 1' 31.44"" N, 110° 33' 31.32"" W",The Irish,2.1,3A I (<i>v3a1 I</i>),3A I,1.0,2.0,,0,,,Any,True,True,True,True,,,,Passenger,False
529,Sand Slide Slots (Lower),"38° 21' 18.72"" N, 110° 33' 56.88"" W",Sand Slide Slots,3.0,3A III R (v1a1 IV),3A III R,3.0,6.0,,0,,,Any;HOT in Summer,True,True,True,True,hot in summer,,,,False
494,Horse Tanks Canyon,"37° 49' 34.32"" N, 110° 16' 12.00"" W",Cedar Mesa,2.0,3B III (<i>v3a2 III</i>),3B III,4.0,6.0,,4,66 ft,66,Late Spring through Early Fall,True,False,True,False,,30 minutes,30.0,High Clearance,True
296,Short End of the Stick,"38° 1' 43.68"" N, 110° 32' 49.56"" W",The Irish,2.7,2A I (<i>v1a1 I</i>),2A I,1.5,2.5,2.0,0,20 ft,20,Spring and Fall,True,False,True,False,,0 minutes,0.0,Passenger,False
997,Bull Pasture Canyon,"38° 16' 1.20"" N, 110° 25' 21.00"" W",Ekker Ranch Road,2.7,3A <i>III</i> (<i>v3a1 III</i>),3A <i>III</i>,4.0,6.0,,2,83 ft,83,Spring;Fall,True,False,True,False,,,,,False
19727,Fiddler Cove Canyon,"38° 2' 30.84"" N, 110° 22' 21.36"" W",North Wash,4.3,2A V (<i>v1a1 V</i>),2A V,48.0,72.0,,,0 ft,0,Spring and Fall; winter,True,False,True,True,,,,4WD - High Clearance,True
10855,Almost Mindbender,"38° 22' 29.64"" N, 110° 24' 46.44"" W",Burr Pass,3.0,3B II PG (<i>v4a2 II</i>),3B II PG,5.0,8.0,,5,90 ft,90,Spring or Fall,True,False,True,False,,0.5 minutes,0.5,4WD - High Clearance,True
30475,Hole Canyon,"38° 18' 41.76"" N, 110° 28' 8.04"" W",Ekker Ranch Road,3.0,3A I R (<i>v5a1 I</i>),3A I R,,,2.0,1,30 ft,30,Autumn-Spring,True,False,True,False,,0 minutes,0.0,Passenger,False
959,Maidenwater Canyon (Lower),"37° 53' 53.52"" N, 110° 33' 42.48"" W",Trachyte Area,3.5,2B III (<i>v1a2 III</i>),2B III,4.0,6.0,,,0 ft,0,Spring; Summer; Fall,True,True,True,False,,,,,False
77605,Bushwax Canyon,"38° 0' 48.96"" N, 110° 31' 9.84"" W",The Irish,2.2,3A I (v2a2 III),3A I,,,,1,25 ft,25,Spring and Fall,True,False,True,False,,0 minutes,0.0,Passenger,False
536,Munchkin,"37° 57' 19.80"" N, 110° 30' 34.92"" W",Trachyte Area,2.4,2A II (<i>v1a1 II</i>),2A II,2.0,5.0,,,0 ft,0,Any,True,True,True,True,,,,High Clearance,True
596,Ho Hum Fork,"38° 23' 53.88"" N, 110° 23' 40.56"" W",White Roost,2.6,3B III (<i>v3a2 III</i>),3B III,4.0,6.0,,3,65 ft,65,Spring and Fall,True,False,True,False,,0 minutes,0.0,,False
994,Bluejohn Canyon (West Exit),"38° 23' 32.28"" N, 110° 16' 25.32"" W",Bluejohn Complex,3.0,2A (<i>v1a1</i>),2A,,,,,0 ft,0,Spring;Fall,True,False,True,False,,,,,False
1012,Robbers Roost Canyon (Middle Fork),"38° 21' 39.60"" N, 110° 24' 48.96"" W",Burr Pass,3.0,3A <i>III</i> (<i>v3a1 III</i>),3A <i>III</i>,4.0,7.0,,1,165 ft,165,Spring;Fall;HOT in Summer,True,True,True,False,hot in summer,,,,False
497,Urban Cowboy,"37° 42' 18.00"" N, 110° 8' 1.68"" W",Cedar Mesa,3.0,3A IV (<i>v3a1 IV</i>),3A IV,7.0,9.0,,3,66 ft,66,Any,True,True,True,True,,,,,False
1117,Messin' Around,"38° 3' 0.72"" N, 110° 28' 37.56"" W",West Butler,2.4,3A II (<i>v3a1 II</i>),3A II,2.0,3.0,,1,89 ft,89,Fall; Winter; Spring,True,False,True,True,,,,,False
32772,Five for the Drive,"38° 20' 59.64"" N, 110° 34' 7.32"" W",Sand Slide Slots,2.0,,,,,,,,,Spring and Fall,True,False,True,False,,,,,False
32773,Six Appeal,"38° 21' 8.28"" N, 110° 33' 49.32"" W",Sand Slide Slots,2.0,,,,,,,,,Spring and Fall,True,False,True,False,,,,,False
567,Robbers Roost Canyon (South Fork),"38° 21' 36.00"" N, 110° 22' 53.40"" W",Burr Pass,2.3,3A III (<i>v3a1 III</i>),3A III,4.0,6.0,,5,197 ft,197,Any,True,True,True,True,,,,,False
19770,Rock Canyon (Cedar Mesa),"37° 56' 3.48"" N, 110° 19' 14.88"" W",Cedar Mesa,3.5,2A III (<i>v1a1 III</i>),2A III,,,,,0 ft,0,Apr-Oct,False,False,False,False,,,,,False
25357,Trachyte Creek,"37° 57' 12.96"" N, 110° 33' 37.08"" W",Trachyte Area,3.5,1A <i>I</i> (<i>v1a1 I</i>),1A <i>I</i>,1.0,,,,0 ft,0,Any,True,True,True,True,,,,,False
1168,Water Canyon (disambiguation),"38° 26' 24.00"" N, 110° 9' 42.84"" W",Hans Flat Road,3.5,3A III (<i>v3a1 III</i>),3A III,5.0,7.0,,2,85 ft,85,"Mar-Nov, Hot in Summer",True,True,True,False,hot in summer,0 minutes,0.0,4WD - Very High Clearance,True
77813,Woodchuck Canyon,"37° 52' 32.88"" N, 110° 32' 55.32"" W",Trachyte Area,2.3,3B (<i>v3a2</i>),3B,,,,1,49.213 ft,49,Spring and Fall,True,False,True,False,,,,,False
51682,Butler Canyon,"38° 4' 9.84"" N, 110° 26' 16.08"" W",West Butler,3.0,3A III (<i>v3a1 III</i>),3A III,,,6.0,2,80 ft,80,Spring or Fall,True,False,True,False,,0 minutes,0.0,Passenger,False
52148,BushWhack Boogie,"37° 56' 54.60"" N, 110° 22' 36.12"" W",Cedar Mesa,4.0,3B III PG (<i>v4a2 III</i>),3B III PG,4.0,7.0,2.6,5,50 ft,50,"Winter, Spring or Fall",True,False,True,True,,0.5 minutes,0.5,4WD - High Clearance,True
719,Fortknocker Canyon,"37° 47' 54.60"" N, 110° 12' 37.80"" W",Cedar Mesa,4.0,2 (<i>v1</i>),2,,,,,0 ft,0,Apr-Oct,False,False,False,False,,,,,False
1126,Seven Kivas,,Cedar Mesa,4.0,POI 2A II (<i>v1a1 II</i>),POI 2A II,,,,,0 ft,0,Apr-Oct,False,False,False,False,,,,,False
1128,Slickhorn Canyon,,Cedar Mesa,4.0,2A III (<i>v1a1 III</i>),2A III,,,,,0 ft,0,Apr-Oct,False,False,False,False,,,,,False
25358,Trachyte Point Canyon,"37° 55' 53.40"" N, 110° 30' 55.08"" W",Trachyte Area,4.0,2A (<i>v1a1</i>),2A,,,,,0 ft,0,Spring and Fall,True,False,True,False,,,,,False
518,Black Table Canyon,"37° 54' 40.32"" N, 110° 35' 21.48"" W",Trachyte Area,1.3,3A I (<i>v3a1 I</i>),3A I,1.0,2.0,,1,40 ft,40,Any;HOT in Summer,True,True,True,True,hot in summer,0 minutes,0.0,Passenger,False
992,Bluejohn Canyon (Little East Fork),"38° 23' 19.68"" N, 110° 15' 22.68"" W",Bluejohn Complex,2.3,,,,,,,,,Spring;Fall,True,False,True,False,,,,,False
555,Buck Canyon (West Fork),"38° 23' 40.56"" N, 110° 32' 46.68"" W",White Roost,2.3,3A III (<i>v2a1 III</i>),3A III,4.0,6.0,,1,27 ft,27,Fall;Winter;Spring;HOT in Summer,True,True,True,True,hot in summer,,,,False
524,Garden Balcony,"38° 13' 32.52"" N, 110° 29' 58.20"" W",Burr Point,2.3,3A II PG (<i>v4a1 II</i>),3A II PG,2.0,4.0,,1,89 ft,89,Spring;Fall,True,False,True,False,,,,Passenger,False
75654,Pasture Canyon (Little Fork),"38° 22' 44.40"" N, 110° 30' 21.24"" W",White Roost,2.3,3A II (<i>v2a1 II</i>),3A II,,,,1,26.247 ft,26,Spring and Fall,True,False,True,False,,0 minutes,0.0,High Clearance,True
1015,Sphinx Canyon,"38° 21' 7.20"" N, 110° 26' 54.60"" W",Burr Pass,2.0,4A III R (<i>v5a1 III</i>),4A III R,5.0,6.0,9.0,,180 ft,180,Winter;Spring;Fall,True,False,True,True,,1 minutes,1.0,Passenger,False
87819,West Fork of Pasture Canyon,"38° 24' 7.56"" N, 110° 29' 35.88"" W",White Roost,2.0,2B III (<i>v1a2 III</i>),2B III,,,,,0 ft,0,Spring and Fall,True,False,True,False,,0.5 minutes,0.5,4WD - High Clearance,True
1130,Ballroom Cave,"37° 32' 9.24"" N, 109° 38' 27.60"" W",Cedar Mesa,3.0,POI 2A II (<i>v1a1 II</i>),POI 2A II,,,,,0 ft,0,Apr-Oct,False,False,False,False,,,,,False
84729,Bird Shit Alley,"38° 21' 8.28"" N, 110° 24' 43.92"" W",Burr Pass,0.0,3A III R (<i>v5a1 III</i>),3A III R,,,7.0,2,,,"Spring, Autumn",True,False,True,False,,0.5 minutes,0.5,High Clearance,True
19728,Hatch Canyon,"38° 3' 10.80"" N, 110° 22' 37.56"" W",North Wash,3.0,2A VI (<i>v1a1 VI</i>),2A VI,48.0,96.0,,,0 ft,0,Spring and Fall;DIFFICULT in Winter,True,False,True,True,,,,4WD - High Clearance,True
720,Hideout Canyon,"37° 40' 16.32"" N, 110° 2' 16.80"" W",Cedar Mesa,3.0,,,,,,,,,Apr-Oct,False,False,False,False,,,,,False
93650,Main Woody + Pothole Fork Combo,"37° 51' 17.28"" N, 110° 32' 53.16"" W",Trachyte Area,0.0,4B IV (<i>v4a2 IV</i>),4B IV,5.5,12.5,5.8,4,50 ft,50,Mar-Oct,False,False,False,False,,0.5 minutes,0.5,Passenger,False
1008,No Mans Canyon (South Fork),"38° 18' 27.36"" N, 110° 25' 1.56"" W",Ekker Ranch Road,3.0,,,,,,,,,Spring and Fall,True,False,True,False,,,,,False
539,Two Step Canyon,"38° 6' 39.60"" N, 110° 24' 23.76"" W",Burr Point,3.0,3A III (<i>v3a1 III</i>),3A III,4.0,6.0,,0,,,Any;HOT in Summer,True,True,True,True,hot in summer,,,,False
526,Hells Hole Canyon,"38° 20' 45.96"" N, 110° 35' 57.48"" W",Angel Point,1.0,3A I (<i>v3a1 I</i>),3A I,2.0,,,1,33 ft,33,Any; hot in summer,True,True,True,True,hot in summer,0 minutes,0.0,,False
996,Buck Canyon (East Fork),"38° 22' 38.64"" N, 110° 32' 46.32"" W",White Roost,1.7,,,,,,,,,Spring;Summer;Fall;Winter,True,True,True,True,,,,,False
492,Cove Canyon (Cedar Mesa),"37° 57' 43.56"" N, 110° 14' 53.52"" W",Cedar Mesa,2.0,3B III (<i>v3a2 III</i>),3B III,4.0,6.0,,,,,Spring through Fall.,True,True,True,False,,,,,False
999,Etta Place Canyon,"38° 20' 29.76"" N, 110° 26' 57.48"" W",Burr Pass,2.0,,,,,,,,,Spring and Fall,True,False,True,False,,,,,False
75652,Pasture Canyon (Pothole Fork),"38° 22' 29.64"" N, 110° 30' 29.52"" W",White Roost,2.0,3B II (<i>v3a2 II</i>),3B II,,,,3,49.213 ft,49,Spring and Fall,True,False,True,False,,0 minutes,0.0,High Clearance,True
538,Tumbleweed Balcony,"38° 13' 35.40"" N, 110° 29' 59.64"" W",Burr Point,2.0,3A II (<i>v3a1 II</i>),3A II,1.0,4.0,,0,,,Spring through fall.,True,True,True,False,,,,Passenger,False
1016,Turner Canyon,"38° 23' 15.72"" N, 110° 16' 35.04"" W",Bluejohn Complex,2.0,,,,,,,,,Spring and Fall,True,False,True,False,,,,,False
84187,Who Knew Canyon,"38° 1' 56.64"" N, 110° 30' 48.24"" W",The Irish,2.0,3B II (<i>v3a2 II</i>),3B II,,,,2,80 ft,80,Spring and Fall,True,False,True,False,,0 minutes,0.0,Passenger,False
63565,Casablanca Canyon (North Fork),"37° 58' 56.28"" N, 110° 29' 4.20"" W",Hog Springs,1.0,3A I (<i>v3a1 I</i>),3A I,,,2.8,1,160 ft,160,Year Round,False,False,False,False,,0 minutes,0.0,Passenger,False
84188,Ponderosa Canyon,"38° 0' 57.96"" N, 110° 31' 18.84"" W",The Irish,1.0,3B I (<i>v3a2 I</i>),3B I,,,,1,150 ft,150,Spring and Fall,True,False,True,False,,0 minutes,0.0,Passenger,False
76585,Bull Canyon (West Fork),"38° 21' 39.24"" N, 110° 31' 26.40"" W",White Roost,0.0,2A II PG (<i>v1a1 II</i>),2A II PG,,,,0,0 ft,0,Spring and Fall,True,False,True,False,,0 minutes,0.0,High Clearance,True
1123,Lewis Lodge Ruins,,Cedar Mesa,0.0,2A II (<i>v1a1 II</i>),2A II,,,,,0 ft,0,Apr-Oct,False,False,False,False,,,,,False
84652,Neilson Wash,"38° 23' 22.56"" N, 110° 53' 35.16"" W",Southeast Utah,0.0,,,,,,,,,,,,,,,,,,False
1114,Pollys Canyon,,Cedar Mesa,0.0,2A III (<i>v1a1 III</i>),2A III,,,,,0 ft,0,Apr-Oct,False,False,False,False,,,,,False
297,Sow Fork,"37° 59' 10.68"" N, 110° 30' 12.96"" W",Hog Springs,0.0,2A II (<i>v1a1 II</i>),2A II,6.0,9.0,6.9,3,125 ft,125,Spring and Fall,True,False,True,False,,,,Passenger,False
7752,Three Kiva Pueblo,"37° 33' 55.08"" N, 109° 15' 7.56"" W",Cedar Mesa,0.0,POI 1A II (<i>v1a1 II</i>),POI 1A II,,,,,0 ft,0,Apr-Oct,False,False,False,False,,,,,False
